
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-07-01 15:36:02 /api/chat/unread-summary ............................................................. ~ 1.58ms
  2026-07-01 15:37:02 /api/leave-requests .................................................................. ~ 0.60ms
  2026-07-01 15:37:02 /api/attendance-time-edit-requests ................................................... ~ 0.18ms
  2026-07-01 15:37:02 /api/notifications ................................................................... ~ 1.57ms
  2026-07-01 15:37:02 /api/chat/unread-summary ............................................................. ~ 2.33ms
  2026-07-01 15:38:02 /api/leave-requests .................................................................. ~ 0.37ms
  2026-07-01 15:38:02 /api/attendance-time-edit-requests ................................................. ~ 517.69ms
  2026-07-01 15:38:02 /api/notifications ................................................................. ~ 519.03ms
  2026-07-01 15:38:03 /api/chat/unread-summary ........................................................... ~ 518.00ms
  2026-07-01 15:39:02 /api/leave-requests .................................................................. ~ 1.08ms
  2026-07-01 15:39:02 /api/attendance-time-edit-requests ................................................... ~ 0.18ms
  2026-07-01 15:39:02 /api/notifications ................................................................... ~ 1.96ms
  2026-07-01 15:39:02 /api/chat/unread-summary ............................................................. ~ 2.58ms
  2026-07-01 15:40:02 /api/leave-requests ................................................................ ~ 513.01ms
  2026-07-01 15:40:02 /api/attendance-time-edit-requests ................................................. ~ 517.39ms
  2026-07-01 15:40:02 /api/notifications ................................................................. ~ 519.84ms
  2026-07-01 15:40:02 /api/chat/unread-summary ........................................................... ~ 524.75ms
  2026-07-01 15:41:02 /api/leave-requests .................................................................. ~ 0.37ms
  2026-07-01 15:41:03 /api/attendance-time-edit-requests ................................................... ~ 0.37ms
  2026-07-01 15:41:03 /api/notifications ................................................................... ~ 2.81ms
  2026-07-01 15:41:03 /api/chat/unread-summary ........................................................... ~ 513.70ms
  2026-07-01 15:42:02 /api/leave-requests .................................................................. ~ 1.06ms
  2026-07-01 15:42:02 /api/attendance-time-edit-requests ................................................... ~ 4.73ms
  2026-07-01 15:42:02 /api/notifications ................................................................... ~ 2.51ms
  2026-07-01 15:42:03 /api/chat/unread-summary ............................................................. ~ 3.32ms
  2026-07-01 15:43:02 /api/leave-requests .................................................................. ~ 0.33ms
  2026-07-01 15:43:02 /api/attendance-time-edit-requests ................................................... ~ 2.07ms
  2026-07-01 15:43:02 /api/notifications ................................................................. ~ 516.32ms
